frame,id,class,confidence,x1,y1,x2,y2
1,,feeder,0.9390008449554443,907,801,1882,1067
1,,gt,0.9119240641593933,1191,717,1572,957
2,21.0,feeder,0.9390969276428223,907,801,1882,1067
2,22.0,gt,0.9073910713195801,1193,720,1570,956
3,21.0,feeder,0.9350258708000183,907,801,1881,1067
3,22.0,gt,0.7239965796470642,1201,601,1551,928
4,21.0,feeder,0.9397484064102173,906,801,1882,1068
4,22.0,gt,0.8694072365760803,1206,648,1540,925
5,21.0,feeder,0.9397138953208923,906,802,1882,1068
5,22.0,gt,0.8683834075927734,1256,674,1537,938
6,21.0,feeder,0.939740777015686,905,802,1882,1068
6,22.0,gt,0.8666709065437317,1277,686,1539,942
7,21.0,feeder,0.9400537014007568,905,803,1883,1068
7,22.0,gt,0.863347589969635,1289,689,1540,944
8,21.0,feeder,0.9401717185974121,905,803,1883,1068
8,22.0,gt,0.8689330220222473,1298,690,1540,946
9,21.0,feeder,0.9396010637283325,906,803,1882,1068
9,22.0,gt,0.8786888718605042,1306,697,1539,946
10,21.0,feeder,0.9397414922714233,906,803,1882,1068
10,22.0,gt,0.885534942150116,1310,703,1539,946
11,21.0,feeder,0.9398677349090576,906,803,1882,1068
11,22.0,gt,0.8744956254959106,1309,708,1539,946
12,21.0,feeder,0.9397158026695251,906,803,1882,1068
12,22.0,gt,0.8724451661109924,1307,713,1539,945
13,21.0,feeder,0.9396836757659912,906,803,1882,1068
13,22.0,gt,0.8735379576683044,1311,718,1540,944
14,21.0,feeder,0.9397390484809875,906,803,1882,1068
14,22.0,gt,0.8667423129081726,1314,721,1541,944
15,21.0,feeder,0.9395217299461365,906,803,1882,1068
15,22.0,gt,0.8728525638580322,1318,724,1542,944
16,21.0,feeder,0.9406182169914246,906,803,1882,1068
16,22.0,gt,0.8658086657524109,1312,732,1541,946
17,21.0,feeder,0.940436065196991,907,803,1883,1068
17,22.0,gt,0.8690211176872253,1312,736,1541,947
18,21.0,feeder,0.9405460357666016,907,803,1883,1068
18,22.0,gt,0.8641408085823059,1305,736,1540,946
19,21.0,feeder,0.940913200378418,907,803,1883,1068
19,22.0,gt,0.864616870880127,1304,737,1540,946
20,21.0,feeder,0.9406660795211792,907,803,1883,1068
20,22.0,gt,0.8594723343849182,1303,739,1541,946
21,21.0,feeder,0.9407777786254883,907,803,1883,1068
21,22.0,gt,0.8567459583282471,1300,739,1541,946
22,21.0,feeder,0.9406813979148865,907,803,1883,1068
22,22.0,gt,0.8554787039756775,1303,741,1541,947
23,21.0,feeder,0.9405524730682373,907,803,1883,1068
23,22.0,gt,0.8608227372169495,1309,742,1541,949
24,21.0,feeder,0.9407384395599365,907,803,1883,1067
24,22.0,gt,0.8652920126914978,1313,744,1541,949
25,21.0,feeder,0.9406833648681641,907,803,1883,1067
25,22.0,gt,0.865105152130127,1315,744,1541,950
26,21.0,feeder,0.9406993985176086,907,804,1883,1068
26,22.0,gt,0.8594227433204651,1315,747,1542,949
27,21.0,feeder,0.9390878677368164,906,804,1883,1067
27,22.0,gt,0.8507579565048218,1337,740,1543,948
28,21.0,feeder,0.9398133158683777,907,803,1883,1067
28,22.0,gt,0.8399487137794495,1348,743,1544,947
29,21.0,feeder,0.9400215148925781,907,803,1883,1067
29,22.0,gt,0.8417167663574219,1349,744,1545,945
30,21.0,feeder,0.9393424391746521,907,804,1883,1067
30,22.0,gt,0.843792200088501,1356,742,1545,945
31,21.0,feeder,0.939448893070221,907,804,1883,1067
31,22.0,gt,0.8607707023620605,1357,729,1548,946
32,21.0,feeder,0.9393547773361206,907,804,1883,1067
32,22.0,gt,0.8614352941513062,1358,724,1548,947
33,21.0,feeder,0.9393206834793091,907,804,1883,1067
33,22.0,gt,0.8611335754394531,1357,723,1548,947
34,21.0,feeder,0.939659595489502,906,804,1883,1068
34,22.0,gt,0.8564274907112122,1355,723,1548,947
35,21.0,feeder,0.9398940801620483,906,804,1883,1068
35,22.0,gt,0.8557137250900269,1355,728,1548,947
36,21.0,feeder,0.940281331539154,907,804,1885,1067
36,22.0,gt,0.8419536352157593,1355,738,1544,941
37,21.0,feeder,0.9402304291725159,907,803,1883,1068
37,22.0,gt,0.8427712321281433,1356,741,1546,941
38,21.0,feeder,0.9402297139167786,907,803,1882,1068
