frame,id,class,confidence,x1,y1,x2,y2
1,,j,0.932600200176239,1486,828,1959,1115
2,372.0,j,0.9328354001045227,1486,828,1959,1115
3,372.0,j,0.933322548866272,1487,827,1958,1115
4,372.0,j,0.9333667159080505,1489,826,1958,1115
5,372.0,j,0.9326344132423401,1490,825,1958,1115
6,372.0,j,0.918201208114624,1514,828,1954,1115
7,372.0,j,0.9189311265945435,1521,825,1953,1116
8,372.0,j,0.9361023902893066,1525,816,1954,1116
9,372.0,j,0.9206900000572205,1527,812,1947,1117
10,372.0,j,0.9142990708351135,1529,809,1945,1118
11,372.0,j,0.919327437877655,1530,807,1937,1119
12,372.0,j,0.919882595539093,1530,808,1924,1119
13,372.0,j,0.9199226498603821,1529,808,1919,1118
14,372.0,j,0.9190638065338135,1529,807,1916,1117
15,372.0,j,0.9197418093681335,1529,807,1916,1117
16,372.0,j,0.9176026582717896,1529,806,1915,1117
17,372.0,j,0.9180712699890137,1529,806,1915,1117
18,372.0,j,0.9171287417411804,1528,806,1916,1117
19,372.0,j,0.9166738390922546,1529,807,1916,1117
20,372.0,j,0.9172835946083069,1529,807,1917,1117
21,372.0,j,0.9171472787857056,1528,807,1916,1117
22,372.0,j,0.91774582862854,1528,807,1913,1117
23,372.0,j,0.9179215431213379,1528,808,1917,1116
24,372.0,j,0.9232040643692017,1528,812,1917,1116
25,372.0,j,0.9222755432128906,1529,815,1917,1116
26,372.0,j,0.9114694595336914,1530,817,1918,1117
27,372.0,j,0.9074499607086182,1530,818,1922,1117
28,372.0,j,0.9080746173858643,1530,819,1920,1116
29,372.0,j,0.9071704745292664,1531,819,1925,1116
30,372.0,j,0.904383659362793,1531,819,1926,1116
31,372.0,j,0.9149348139762878,1531,819,1924,1118
32,372.0,j,0.9164583086967468,1531,819,1918,1118
33,372.0,j,0.915498673915863,1531,819,1915,1118
34,372.0,j,0.9196039438247681,1531,819,1913,1117
35,372.0,j,0.9199529886245728,1530,819,1909,1117
36,372.0,j,0.9159342646598816,1529,818,1904,1117
37,372.0,j,0.9187837839126587,1528,818,1906,1118
38,372.0,j,0.909450113773346,1528,818,1907,1118
39,372.0,j,0.9164949059486389,1527,817,1912,1118
40,372.0,j,0.9156493544578552,1527,817,1910,1119
41,372.0,j,0.9151338338851929,1527,817,1911,1119
42,372.0,j,0.9175746440887451,1527,816,1912,1118
43,372.0,j,0.9168602824211121,1527,815,1913,1118
44,372.0,j,0.911855161190033,1527,815,1911,1119
45,372.0,j,0.915652871131897,1527,815,1914,1119
46,372.0,j,0.9241141080856323,1527,816,1915,1118
47,372.0,j,0.9213911890983582,1526,817,1915,1117
48,372.0,j,0.9108532667160034,1527,826,1917,1117
49,372.0,j,0.9118794798851013,1524,836,1917,1118
50,372.0,j,0.9236270189285278,1513,861,1914,1119
51,372.0,j,0.9248698353767395,1500,876,1921,1127
52,372.0,j,0.916957437992096,1493,887,1926,1143
53,372.0,j,0.9193031191825867,1491,895,1927,1154
54,372.0,j,0.9177786707878113,1492,900,1924,1160
55,372.0,j,0.9191261529922485,1494,902,1925,1161
56,372.0,j,0.9185262322425842,1495,902,1924,1162
57,372.0,j,0.9187949299812317,1491,901,1926,1161
58,372.0,j,0.9104016423225403,1483,900,1930,1154
59,372.0,j,0.9148344397544861,1472,897,1937,1143
60,372.0,j,0.9237948656082153,1466,892,1936,1135
61,372.0,j,0.9250819683074951,1465,888,1939,1128
62,372.0,j,0.9244812726974487,1468,887,1942,1125
63,372.0,j,0.9260250329971313,1469,886,1942,1119
64,372.0,j,0.9255467653274536,1470,886,1942,1121
65,372.0,j,0.924428403377533,1468,886,1940,1123
66,372.0,j,0.9241666197776794,1467,886,1940,1125
67,372.0,j,0.9256075620651245,1467,886,1941,1125
68,372.0,j,0.9254418015480042,1467,886,1941,1125
69,372.0,j,0.9251344203948975,1466,885,1942,1125
70,372.0,j,0.9258183836936951,1467,885,1941,1125
71,372.0,j,0.9266874194145203,1466,884,1941,1125
72,372.0,j,0.9264073967933655,1467,884,1942,1125
73,372.0,j,0.9262932538986206,1470,884,1942,1122
