frame,id,class,confidence,x1,y1,x2,y2
1,,j,0.9146108627319336,1211,803,1455,1143
2,384.0,j,0.9134619832038879,1211,803,1455,1143
3,384.0,j,0.9150499701499939,1209,806,1454,1144
4,384.0,j,0.9152539372444153,1209,808,1455,1144
5,384.0,j,0.9138059616088867,1209,808,1456,1143
6,384.0,j,0.9125549793243408,1208,808,1456,1143
7,384.0,j,0.9169443845748901,1206,813,1457,1143
8,384.0,j,0.9165856242179871,1206,815,1456,1144
9,384.0,j,0.9212319254875183,1205,820,1456,1143
10,384.0,j,0.9169872999191284,1209,824,1457,1143
11,384.0,j,0.9171386957168579,1212,827,1457,1142
12,384.0,j,0.9207525253295898,1210,831,1457,1142
13,384.0,j,0.920425295829773,1211,832,1457,1142
14,384.0,j,0.9183441996574402,1213,834,1457,1142
15,384.0,j,0.9170445203781128,1214,835,1457,1142
16,384.0,j,0.9261882901191711,1216,841,1455,1142
17,384.0,j,0.9251058101654053,1219,874,1453,1142
18,384.0,j,0.9173539280891418,1220,875,1446,1141
19,384.0,j,0.9226487278938293,1206,867,1433,1143
20,384.0,j,0.9227590560913086,1192,854,1420,1144
21,384.0,j,0.9169166088104248,1176,851,1410,1142
22,384.0,j,0.9278157949447632,1160,847,1393,1139
23,384.0,j,0.9238587617874146,1147,844,1378,1138
24,384.0,j,0.9244213700294495,1140,843,1369,1143
25,384.0,j,0.9248810410499573,1138,843,1364,1145
26,384.0,j,0.924988329410553,1137,843,1361,1145
27,384.0,j,0.9245641231536865,1136,843,1359,1146
28,384.0,j,0.9226477146148682,1135,844,1357,1147
29,384.0,j,0.9226341247558594,1135,844,1354,1149
30,384.0,j,0.9219539165496826,1135,843,1354,1150
31,384.0,j,0.9229776859283447,1136,844,1352,1149
32,384.0,j,0.9209923148155212,1135,845,1352,1148
33,384.0,j,0.9191467761993408,1136,850,1353,1147
34,384.0,j,0.9176934957504272,1136,856,1352,1147
35,384.0,j,0.9172606468200684,1136,859,1354,1147
36,384.0,j,0.9177173972129822,1136,860,1353,1147
37,384.0,j,0.9180179834365845,1136,859,1353,1146
38,384.0,j,0.9176321625709534,1136,859,1354,1146
39,384.0,j,0.9164428114891052,1136,860,1353,1146
40,384.0,j,0.9137539863586426,1136,861,1353,1146
41,384.0,j,0.9138064384460449,1137,861,1353,1146
42,384.0,j,0.9124807715415955,1136,862,1352,1146
43,384.0,j,0.9153713583946228,1137,860,1353,1146
44,384.0,j,0.9164498448371887,1137,858,1355,1144
45,384.0,j,0.9205046892166138,1139,856,1357,1142
46,384.0,j,0.9191686511039734,1142,860,1357,1143
47,384.0,j,0.9152010083198547,1143,865,1357,1145
48,384.0,j,0.9230987429618835,1138,857,1357,1147
49,384.0,j,0.9160763025283813,1115,849,1358,1148
50,384.0,j,0.9163814187049866,1104,839,1359,1148
51,384.0,j,0.9170376062393188,1099,836,1360,1149
52,384.0,j,0.9161439538002014,1098,834,1360,1149
53,384.0,j,0.9165700674057007,1097,834,1359,1149
54,384.0,j,0.9165722131729126,1097,835,1358,1149
55,384.0,j,0.9168536067008972,1098,836,1358,1149
56,384.0,j,0.9172539114952087,1098,837,1358,1149
57,384.0,j,0.9144755005836487,1099,837,1358,1149
58,384.0,j,0.91835618019104,1122,832,1357,1148
59,384.0,j,0.917181670665741,1133,830,1358,1148
60,384.0,j,0.9196867346763611,1137,831,1359,1147
61,384.0,j,0.9206594824790955,1142,832,1358,1147
62,384.0,j,0.9195515513420105,1143,832,1358,1147
63,384.0,j,0.918595016002655,1143,831,1358,1147
64,384.0,j,0.9168873429298401,1144,829,1358,1146
65,384.0,j,0.9169766902923584,1146,831,1358,1146
66,384.0,j,0.9194740056991577,1145,846,1361,1146
67,384.0,j,0.9190542697906494,1143,857,1368,1146
68,384.0,j,0.9142507314682007,1135,861,1374,1147
69,384.0,j,0.9172345399856567,1118,862,1377,1147
70,384.0,j,0.9145886301994324,1119,862,1379,1147
71,384.0,j,0.9158958792686462,1117,862,1379,1147
72,384.0,j,0.9149100184440613,1118,862,1379,1147
73,384.0,j,0.9155313372612,1117,862,1379,1148
74,384.0,j,0.9168902635574341,1114,862,1378,1148
75,384.0,j,0.9194014668464661,1117,863,1378,1148
