frame,id,class,confidence,x1,y1,x2,y2
1,137.0,feeder,0.9429328441619873,831,870,1907,1205
2,137.0,feeder,0.9431001543998718,849,826,1882,1140
2,185.0,gt,0.8973206281661987,1265,754,1555,908
3,137.0,feeder,0.9428443908691406,854,811,1874,1119
3,185.0,gt,0.8964536190032959,1264,753,1554,908
4,137.0,feeder,0.9426410794258118,856,807,1871,1113
4,185.0,gt,0.8958407640457153,1260,753,1554,909
5,137.0,feeder,0.940488874912262,857,806,1870,1111
5,185.0,gt,0.8306033611297607,1262,726,1550,910
6,137.0,feeder,0.9418816566467285,857,807,1871,1112
6,185.0,gt,0.8669087886810303,1271,742,1558,909
7,137.0,feeder,0.9400664567947388,857,806,1871,1112
7,185.0,gt,0.8286290764808655,1344,727,1577,887
8,137.0,feeder,0.9362596869468689,857,806,1871,1113
8,185.0,gt,0.8038104176521301,1429,720,1596,872
9,137.0,feeder,0.9383106827735901,857,805,1871,1113
9,185.0,gt,0.7825372219085693,1498,717,1622,875
10,137.0,feeder,0.9376121759414673,857,805,1871,1114
10,185.0,gt,0.808929979801178,1528,714,1628,871
11,137.0,feeder,0.9387646913528442,856,805,1871,1114
11,185.0,gt,0.8406583070755005,1532,711,1633,866
12,137.0,feeder,0.9384459853172302,856,805,1872,1115
12,185.0,gt,0.8373492360115051,1534,711,1635,864
13,137.0,feeder,0.938086211681366,855,805,1872,1116
13,185.0,gt,0.8242418169975281,1534,712,1634,864
14,137.0,feeder,0.9386025071144104,855,805,1872,1116
14,185.0,gt,0.8247911930084229,1533,712,1632,864
15,137.0,feeder,0.9385644197463989,855,806,1872,1117
15,185.0,gt,0.8373012542724609,1531,712,1631,864
16,137.0,feeder,0.9382556676864624,855,806,1872,1117
16,185.0,gt,0.8355554938316345,1528,712,1630,864
17,137.0,feeder,0.9393326640129089,855,806,1872,1117
17,185.0,gt,0.8301910161972046,1521,716,1629,863
18,137.0,feeder,0.9406384229660034,856,807,1872,1117
18,185.0,gt,0.7966823577880859,1510,726,1641,863
19,137.0,feeder,0.9394636154174805,856,808,1873,1118
19,185.0,gt,0.8074946999549866,1502,711,1678,866
20,137.0,feeder,0.9389354586601257,856,810,1873,1118
20,185.0,gt,0.8040540814399719,1500,705,1688,866
21,137.0,feeder,0.9379364252090454,856,810,1873,1118
21,185.0,gt,0.8272908926010132,1498,702,1697,866
22,137.0,feeder,0.9388442635536194,856,810,1873,1119
22,185.0,gt,0.8062235713005066,1498,700,1696,865
23,137.0,feeder,0.9398384690284729,856,810,1873,1119
23,185.0,gt,0.7942127585411072,1497,699,1687,865
24,137.0,feeder,0.929835319519043,855,810,1873,1119
24,185.0,gt,0.8114380240440369,1501,709,1698,873
25,137.0,feeder,0.9213327169418335,855,810,1873,1119
25,185.0,gt,0.6726024746894836,1484,695,1701,880
26,,r,0.6292305588722229,1263,658,1612,884
26,,r,0.4867210388183594,1370,659,1611,880
27,187.0,gt,0.7924516797065735,1242,653,1507,828
27,137.0,feeder,0.8648108243942261,856,809,1873,1120
28,137.0,feeder,0.922619104385376,853,810,1876,1122
29,137.0,feeder,0.7110995650291443,849,814,1880,1124
30,137.0,feeder,0.3460116386413574,844,817,1883,1125
31,137.0,feeder,0.9523115754127502,839,818,1884,1125
32,137.0,feeder,0.9489476680755615,839,820,1885,1125
33,137.0,feeder,0.9485313296318054,837,819,1886,1126
34,137.0,feeder,0.9521385431289673,836,819,1886,1126
35,137.0,feeder,0.9520758390426636,836,819,1886,1126
36,137.0,feeder,0.951973557472229,836,819,1886,1125
37,137.0,feeder,0.9521711468696594,836,819,1885,1125
38,137.0,feeder,0.9521583318710327,837,819,1885,1125
39,137.0,feeder,0.9521929025650024,837,819,1885,1125
40,137.0,feeder,0.9521600604057312,837,819,1885,1125
41,137.0,feeder,0.9522411823272705,837,819,1885,1125
42,137.0,feeder,0.9523793458938599,837,819,1885,1125
43,137.0,feeder,0.9522649645805359,837,819,1885,1125
44,137.0,feeder,0.9522383809089661,837,819,1885,1125
45,137.0,feeder,0.952156126499176,837,819,1885,1126
46,137.0,feeder,0.9526451230049133,837,819,1885,1126
47,137.0,feeder,0.9526680707931519,837,819,1885,1126
48,137.0,feeder,0.9526902437210083,837,819,1885,1126
49,137.0,feeder,0.9527243375778198,837,819,1885,1126
50,137.0,feeder,0.9526640176773071,837,819,1885,1126
51,137.0,feeder,0.9526181817054749,837,819,1885,1126
52,137.0,feeder,0.9525782465934753,837,819,1885,1126
53,137.0,feeder,0.9526192545890808,837,819,1885,1126
54,137.0,feeder,0.9525464773178101,837,819,1885,1126
55,137.0,feeder,0.9525518417358398,837,819,1885,1126
56,137.0,feeder,0.9524989724159241,837,819,1885,1126
57,137.0,feeder,0.9524921774864197,838,819,1885,1126
58,137.0,feeder,0.9524854421615601,838,819,1885,1126
59,137.0,feeder,0.9525313973426819,838,819,1885,1126
60,137.0,feeder,0.9524809122085571,838,819,1885,1126
61,137.0,feeder,0.9522315859794617,838,819,1885,1125
62,137.0,feeder,0.9522128105163574,838,819,1885,1125
63,137.0,feeder,0.9522780776023865,838,819,1885,1125
64,137.0,feeder,0.952284574508667,838,819,1885,1125
65,137.0,feeder,0.9522964358329773,838,819,1885,1125
66,137.0,feeder,0.9521974325180054,838,819,1885,1125
67,137.0,feeder,0.952183187007904,838,819,1885,1125
68,137.0,feeder,0.9521231055259705,838,819,1885,1125
69,137.0,feeder,0.9522188305854797,837,819,1885,1125
70,137.0,feeder,0.9523071646690369,837,819,1885,1125
71,137.0,feeder,0.9522778391838074,837,819,1885,1125
72,137.0,feeder,0.9523034691810608,837,819,1885,1125
73,137.0,feeder,0.9522579908370972,837,819,1885,1125
74,137.0,feeder,0.9522632360458374,837,819,1885,1125
75,137.0,feeder,0.9522147178649902,837,819,1885,1125
76,137.0,feeder,0.9522561430931091,838,819,1885,1125
77,137.0,feeder,0.9521390795707703,838,819,1885,1126
78,137.0,feeder,0.9521699547767639,838,819,1885,1126
79,137.0,feeder,0.9521493315696716,838,819,1885,1126
80,137.0,feeder,0.9520679712295532,838,819,1885,1126
81,137.0,feeder,0.9520161151885986,838,819,1885,1126
82,137.0,feeder,0.9521563649177551,838,819,1885,1126
83,137.0,feeder,0.9521559476852417,838,819,1886,1126
84,137.0,feeder,0.9521821141242981,838,819,1886,1126
85,137.0,feeder,0.9521042704582214,838,819,1886,1126
86,137.0,feeder,0.9520910978317261,838,819,1885,1126
87,137.0,feeder,0.9520846009254456,838,819,1885,1126
88,137.0,feeder,0.9520691633224487,838,819,1885,1126
89,137.0,feeder,0.9520604014396667,838,819,1885,1126
90,137.0,feeder,0.9521311521530151,838,819,1885,1126
91,137.0,feeder,0.9521709680557251,838,818,1884,1126
92,137.0,feeder,0.9521013498306274,838,818,1884,1126
