frame,id,class,confidence,x1,y1,x2,y2
1,,j,0.932600200176239,1486,828,1959,1115
2,7.0,j,0.9328354001045227,1486,828,1959,1115
3,7.0,j,0.933322548866272,1487,827,1958,1115
4,7.0,j,0.9333667159080505,1489,826,1958,1115
5,7.0,j,0.9326344132423401,1490,825,1958,1115
6,7.0,j,0.918201208114624,1514,828,1954,1115
7,7.0,j,0.9189311265945435,1521,825,1953,1116
8,7.0,j,0.9361023902893066,1525,816,1954,1116
9,7.0,j,0.9206900000572205,1527,812,1947,1117
10,7.0,j,0.9142990708351135,1529,809,1945,1118
11,7.0,j,0.919327437877655,1530,807,1937,1119
12,7.0,j,0.919882595539093,1530,808,1924,1119
13,7.0,j,0.9199226498603821,1529,808,1919,1118
14,7.0,j,0.9190638065338135,1529,807,1916,1117
15,7.0,j,0.9197418093681335,1529,807,1916,1117
16,7.0,j,0.9176026582717896,1529,806,1915,1117
17,7.0,j,0.9180712699890137,1529,806,1915,1117
18,7.0,j,0.9171287417411804,1528,806,1916,1117
19,7.0,j,0.9166738390922546,1529,807,1916,1117
20,7.0,j,0.9172835946083069,1529,807,1917,1117
21,7.0,j,0.9171472787857056,1528,807,1916,1117
22,7.0,j,0.91774582862854,1528,807,1913,1117
23,7.0,j,0.9179215431213379,1528,808,1917,1116
24,7.0,j,0.9232040643692017,1528,812,1917,1116
25,7.0,j,0.9222755432128906,1529,815,1917,1116
26,7.0,j,0.9114694595336914,1530,817,1918,1117
27,7.0,j,0.9074499607086182,1530,818,1922,1117
28,7.0,j,0.9080746173858643,1530,819,1920,1116
29,7.0,j,0.9071704745292664,1531,819,1925,1116
30,7.0,j,0.904383659362793,1531,819,1926,1116
31,7.0,j,0.9149348139762878,1531,819,1924,1118
32,7.0,j,0.9164583086967468,1531,819,1918,1118
33,7.0,j,0.915498673915863,1531,819,1915,1118
34,7.0,j,0.9196039438247681,1531,819,1913,1117
35,7.0,j,0.9199529886245728,1530,819,1909,1117
36,7.0,j,0.9159342646598816,1529,818,1904,1117
