frame,id,class,confidence,x1,y1,x2,y2
1,137.0,feeder,0.9534947872161865,821,892,1974,1258
2,137.0,feeder,0.953183114528656,808,901,2029,1268
2,295.0,gt,0.9166336059570312,1250,814,1616,1135
3,137.0,feeder,0.9522861838340759,802,905,2050,1273
3,295.0,gt,0.9001858830451965,1257,854,1579,1135
4,137.0,feeder,0.9508002996444702,799,907,2059,1274
4,295.0,gt,0.9436410069465637,1312,862,1549,1136
5,137.0,feeder,0.9512670040130615,799,907,2061,1275
5,295.0,gt,0.9465165734291077,1310,862,1542,1136
6,137.0,feeder,0.9517710208892822,798,907,2062,1275
6,295.0,gt,0.9432456493377686,1316,863,1539,1136
7,137.0,feeder,0.9515464305877686,798,907,2061,1275
7,295.0,gt,0.9399502873420715,1323,860,1540,1136
8,137.0,feeder,0.9525718688964844,799,906,2059,1274
8,295.0,gt,0.937117874622345,1322,860,1540,1136
9,137.0,feeder,0.9526069164276123,799,906,2058,1274
9,295.0,gt,0.9382853507995605,1325,860,1542,1136
10,137.0,feeder,0.952263355255127,800,906,2057,1274
10,295.0,gt,0.9358294606208801,1325,859,1543,1136
11,137.0,feeder,0.9535526037216187,800,906,2056,1274
11,295.0,gt,0.9376363754272461,1329,857,1545,1136
12,137.0,feeder,0.9530137181282043,800,906,2056,1274
12,295.0,gt,0.935565710067749,1328,857,1545,1136
13,137.0,feeder,0.9525582194328308,800,906,2055,1273
13,295.0,gt,0.9403330683708191,1328,857,1546,1135
14,137.0,feeder,0.9524665474891663,800,906,2055,1273
14,295.0,gt,0.9350765347480774,1330,857,1547,1135
15,137.0,feeder,0.9526728391647339,800,906,2054,1273
15,295.0,gt,0.9417311549186707,1328,856,1547,1136
16,137.0,feeder,0.9521300196647644,800,906,2053,1273
16,295.0,gt,0.9300076961517334,1327,855,1547,1136
17,137.0,feeder,0.9523462653160095,800,906,2053,1273
17,295.0,gt,0.9362982511520386,1328,855,1547,1137
18,137.0,feeder,0.9522883296012878,800,906,2053,1273
18,295.0,gt,0.9328722357749939,1326,857,1547,1137
19,137.0,feeder,0.95260089635849,800,906,2052,1273
19,295.0,gt,0.9296974539756775,1328,857,1548,1137
20,137.0,feeder,0.9528838396072388,801,906,2052,1273
20,295.0,gt,0.9212010502815247,1325,856,1549,1136
21,137.0,feeder,0.9541462659835815,801,906,2052,1273
21,295.0,gt,0.9259968996047974,1331,855,1554,1136
22,137.0,feeder,0.9549666047096252,801,906,2052,1273
22,295.0,gt,0.9313436150550842,1342,847,1556,1135
23,137.0,feeder,0.954885721206665,801,906,2052,1272
23,295.0,gt,0.9284427165985107,1344,844,1557,1135
24,137.0,feeder,0.9549353718757629,801,906,2052,1272
24,295.0,gt,0.9293433427810669,1343,842,1558,1135
25,137.0,feeder,0.9547852873802185,801,907,2052,1272
25,295.0,gt,0.9305391907691956,1344,841,1558,1135
