frame,id,class,confidence,x1,y1,x2,y2
1,,gt,0.920419454574585,1249,814,1621,1136
2,653.0,gt,0.9166336059570312,1250,814,1616,1135
3,653.0,gt,0.9001858830451965,1257,854,1579,1135
4,653.0,gt,0.9436410069465637,1312,862,1549,1136
5,653.0,gt,0.9465165734291077,1310,862,1542,1136
6,653.0,gt,0.9432456493377686,1316,863,1539,1136
7,653.0,gt,0.9399502873420715,1323,860,1540,1136
8,653.0,gt,0.937117874622345,1322,860,1540,1136
9,653.0,gt,0.9382853507995605,1325,860,1542,1136
10,653.0,gt,0.9358294606208801,1325,859,1543,1136
11,653.0,gt,0.9376363754272461,1329,857,1545,1136
12,653.0,gt,0.935565710067749,1328,857,1545,1136
13,653.0,gt,0.9403330683708191,1328,857,1546,1135
14,653.0,gt,0.9350765347480774,1330,857,1547,1135
15,653.0,gt,0.9417311549186707,1328,856,1547,1136
16,653.0,gt,0.9300076961517334,1327,855,1547,1136
17,653.0,gt,0.9362982511520386,1328,855,1547,1137
18,653.0,gt,0.9328722357749939,1326,857,1547,1137
19,653.0,gt,0.9296974539756775,1328,857,1548,1137
20,653.0,gt,0.9212010502815247,1325,856,1549,1136
21,653.0,gt,0.9259968996047974,1331,855,1554,1136
22,653.0,gt,0.9313436150550842,1342,847,1556,1135
23,653.0,gt,0.9284427165985107,1344,844,1557,1135
24,653.0,gt,0.9293433427810669,1343,842,1558,1135
25,653.0,gt,0.9305391907691956,1344,841,1558,1135
26,653.0,gt,0.9297558665275574,1344,840,1558,1135
27,653.0,gt,0.929427981376648,1343,840,1558,1135
28,653.0,gt,0.9331351518630981,1340,840,1558,1135
29,653.0,gt,0.9314861297607422,1338,839,1559,1135
30,653.0,gt,0.9336094856262207,1338,839,1559,1135
31,653.0,gt,0.9320285320281982,1338,839,1559,1135
32,653.0,gt,0.9160131812095642,1333,850,1555,1135
33,653.0,gt,0.9285721778869629,1331,855,1552,1135
34,653.0,gt,0.9364054203033447,1330,859,1549,1135
35,653.0,gt,0.9406369924545288,1324,857,1548,1136
36,653.0,gt,0.9374115467071533,1322,858,1547,1136
37,653.0,gt,0.9346522092819214,1325,857,1546,1135
38,653.0,gt,0.9378364086151123,1326,859,1546,1135
39,653.0,gt,0.9456750750541687,1325,857,1544,1135
40,653.0,gt,0.9424489736557007,1324,858,1542,1135
41,653.0,gt,0.9348204731941223,1323,858,1542,1135
42,653.0,gt,0.9386935830116272,1324,858,1541,1135
43,653.0,gt,0.9392616748809814,1328,858,1539,1135
44,653.0,gt,0.9354217648506165,1328,859,1536,1135
45,653.0,gt,0.9362856149673462,1326,859,1534,1135
46,653.0,gt,0.9383444786071777,1323,858,1533,1135
47,653.0,gt,0.9393525719642639,1325,857,1534,1135
48,653.0,gt,0.9317747950553894,1325,858,1532,1135
49,653.0,gt,0.935252845287323,1325,858,1533,1136
50,653.0,gt,0.9340247511863708,1325,858,1533,1136
51,653.0,gt,0.9343432188034058,1323,858,1534,1135
52,653.0,gt,0.9167078137397766,1318,861,1543,1135
53,653.0,gt,0.935513973236084,1285,847,1581,1135
54,653.0,gt,0.9283692240715027,1274,837,1602,1135
55,653.0,gt,0.9150574803352356,1265,832,1609,1135
56,653.0,gt,0.9163076877593994,1263,831,1614,1135
57,653.0,gt,0.9132729768753052,1260,829,1615,1135
58,653.0,gt,0.9136176705360413,1260,828,1616,1136
59,653.0,gt,0.9126448631286621,1258,828,1616,1136
60,653.0,gt,0.9166789650917053,1260,827,1615,1136
61,653.0,gt,0.9172002673149109,1260,826,1615,1136
62,653.0,gt,0.9267333745956421,1258,838,1589,1136
63,653.0,gt,0.9227834343910217,1276,846,1572,1136
64,653.0,gt,0.9233161807060242,1283,853,1562,1137
65,653.0,gt,0.9309557676315308,1280,856,1560,1138
66,653.0,gt,0.9230484366416931,1286,855,1559,1138
